CUID_Deploy,deployedBy,CUID_Recover,recoveredBy,Reference Designator,deploymentNumber,versionNumber,startDateTime,stopDateTime,mooring.uid,node.uid,sensor.uid,lat,lon,orbit,deployment_depth,water_depth,notes
AT-27,,AT-31,,CP03ISSM-RIC21-00-CPMENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00016,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID26-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00020,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID26-04-VELPTA000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,A01072,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID26-06-PHSEND000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-PHSEND-P0100,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID26-07-NUTNRB000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-NUTNRB-00270,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID26-08-SPKIRB000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-SPKIRB-00273,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID27-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00021,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID27-01-OPTAAD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-OPTAAD-00193,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID27-02-FLORTD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-FLORTD-01222,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID27-03-CTDBPC000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-CTDBPC-50056,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-RID27-04-DOSTAD000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,CGINS-DOSTAD-00130,40.35945,-70.88528,,7,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-SBC11-00-CPMENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00015,40.35945,-70.88528,,0,97,nominal_depth
AT-27,,AT-31,,CP03ISSM-SBD11-00-DCLENG000,2,1,2015-05-09T00:57:00,2015-10-21T18:50:00,N00242,,R00018,40.35945,-70.88528,,0,97,nominal_depth
