OOIBARCODE,Manufacturer,Manufacturer's Serial No./Other Identifier,Tag Date,Organization,Tag
ATAPL-67612-00003,Teledyne ODI,1069483-3,20130206,UW,N/A
ATAPL-67612-00004,Teledyne ODI,1069483-4,20130206,UW,N/A
ATAPL-67612-00005,Teledyne ODI,1069483-5,20121008,UW,N/A
ATAPL-67612-00006,Teledyne ODI,1069483-6,20121008,UW,N/A
ATAPL-67612-00007,Teledyne ODI,1069483-7,20121008,UW,N/A
ATAPL-67612-00008,Teledyne ODI,1069483-8,20121008,UW,N/A
ATAPL-67612-00009,Teledyne ODI,1069483-9,20130206,UW,N/A
ATAPL-67612-00010,Teledyne ODI,1069483-10,20130206,UW,N/A
ATAPL-67612-00011,Teledyne ODI,1069483-11,20130206,UW,N/A
ATAPL-67612-00012,Teledyne ODI,1069483-12,20130206,UW,N/A
ATAPL-67612-00013,Teledyne ODI,1069483-13,20121008,UW,N/A
ATAPL-67612-00014,Teledyne ODI,1069483-14,20121008,UW,N/A
ATAPL-67612-00015,Teledyne ODI,1069483-15,20121008,UW,N/A
ATAPL-67612-00016,Teledyne ODI,1069483-16,20121008,UW,N/A
ATAPL-67612-00017,Teledyne ODI,1069483-17,20121002,UW,N/A
ATAPL-67612-00018,Teledyne ODI,1069483-18,20121002,UW,N/A
ATAPL-67612-00019,Teledyne ODI,1069483-19,20121002,UW,N/A
ATAPL-67612-00020,Teledyne ODI,1069483-20,20121027,UW,N/A
ATAPL-67612-00021,Teledyne ODI,1069483-21,20130221,UW,N/A
ATAPL-67612-00022,Teledyne ODI,1069483-22,20130221,UW,N/A
ATAPL-67612-00023,Teledyne ODI,1069483-23,20130221,UW,N/A
ATAPL-67612-00024,Teledyne ODI,1069483-24,20130221,UW,N/A
ATAPL-67612-00025,Teledyne ODI,1069483-25,20130221,UW,N/A
ATAPL-67612-00026,Teledyne ODI,1069483-26,20130228,UW,N/A
ATAPL-67612-00027,Teledyne ODI,1069483-27,20130228,UW,N/A
ATAPL-67612-00028,Teledyne ODI,1069483-28,20130228,UW,N/A
ATAPL-67612-00029,Teledyne ODI,1069483-29,20130228,UW,N/A
ATAPL-67612-00030,Teledyne ODI,1069483-30,20130228,UW,N/A
ATAPL-67612-00031,Teledyne ODI,1069483-31,20130304,UW,N/A
ATAPL-67612-00032,Teledyne ODI,1069483-32,20130304,UW,N/A
ATAPL-67612-00033,Teledyne ODI,1069483-33,20130304,UW,N/A
ATAPL-67612-00034,Teledyne ODI,1069483-34,20130326,UW,N/A
ATAPL-67612-00035,Teledyne ODI,1069483-35,20130326,UW,N/A
ATAPL-67612-00036,Teledyne ODI,1069483-36,20130326,UW,N/A
ATAPL-67612-00037,Teledyne ODI,1069483-37,20130326,UW,N/A
ATAPL-67612-00038,Teledyne ODI,1069483-38,20130326,UW,N/A
ATAPL-67612-00039,Teledyne ODI,1069483-39,20130326,UW,N/A
ATAPL-67612-00040,Teledyne ODI,1069483-40,20130326,UW,N/A
ATAPL-67612-00041,Teledyne ODI,1069483-41,20130326,UW,N/A
ATAPL-67612-00042,Teledyne ODI,1069483-42,20130326,UW,N/A
ATAPL-67612-00043,Teledyne ODI,1069483-43,20130326,UW,N/A
ATAPL-67612-00044,Teledyne ODI,1069483-44,20130326,UW,N/A
ATAPL-67612-00045,Teledyne ODI,1069483-45,20130326,UW,N/A
ATAPL-67612-00046,Teledyne ODI,1069483-46,20130326,UW,N/A
ATAPL-67612-00047,Teledyne ODI,1069483-47,20130326,UW,N/A
ATAPL-67612-00048,Teledyne ODI,1069483-48,20130326,UW,N/A
ATAPL-67612-00049,Teledyne ODI,1069483-49,20130404,UW,N/A
ATAPL-67612-00050,Teledyne ODI,1069483-50,20130405,UW,N/A
ATAPL-67612-00051,Teledyne ODI,1069483-51,20130405,UW,N/A
ATAPL-67612-00052,Teledyne ODI,1069483-52,20130405,UW,N/A
ATAPL-67612-00053,Teledyne ODI,1069483-53,20130416,UW,N/A
ATAPL-67612-00054,Teledyne ODI,1069483-54,20130416,UW,N/A
ATAPL-67612-00055,Teledyne ODI,1069483-55,20130416,UW,N/A
ATAPL-67612-00056,Teledyne ODI,1069483-56,20130416,UW,N/A
ATAPL-67612-00057,Teledyne ODI,1069483-57,20130416,UW,N/A
ATAPL-67612-00058,Teledyne ODI,1069483-58,20130416,UW,N/A
ATAPL-67612-00059,Teledyne ODI,1069483-59,20130313,UW,N/A
ATAPL-67612-00060,Teledyne ODI,1069483-60,20130313,UW,N/A
ATAPL-67612-00061,Teledyne ODI,1069483-61,20130313,UW,N/A
ATAPL-67612-00062,Teledyne ODI,1069483-62,20130313,UW,N/A
ATAPL-67612-00063,Teledyne ODI,1069483-63,20130313,UW,N/A
ATAPL-67612-00064,Teledyne ODI,1069483-64,20130508,UW,N/A
ATAPL-67612-00065,Teledyne ODI,1069483-65,20130508,UW,N/A
ATAPL-67612-00066,Teledyne ODI,1069483-66,20130508,UW,N/A
ATAPL-67612-00067,Teledyne ODI,1069483-67,20130508,UW,N/A
ATAPL-67612-00068,Teledyne ODI,1069483-68,20130510,UW,N/A
ATAPL-67612-00069,Teledyne ODI,1069483-69,20130510,UW,N/A
ATAPL-67612-00070,Teledyne ODI,1069483-70,20130510,UW,N/A
ATAPL-67612-00071,Teledyne ODI,1069483-71,20130510,UW,N/A
ATAPL-67612-00072,Teledyne ODI,1069483-72,20130520,UW,N/A
ATAPL-67612-00073,Teledyne ODI,1069483-73,20130520,UW,N/A
ATAPL-67612-00074,Teledyne ODI,1069483-74,20130520,UW,N/A
ATAPL-67612-00075,Teledyne ODI,1069483-75,20130520,UW,N/A
ATAPL-67612-00076,Teledyne ODI,1069483-76,20130612,UW,N/A
ATAPL-67612-00077,Teledyne ODI,1069483-77,20130612,UW,N/A
ATAPL-67612-00078,Teledyne ODI,1069483-78,20130612,UW,N/A
ATAPL-67612-00079,Teledyne ODI,1069483-79,20130612,UW,N/A
ATAPL-67612-00080,Teledyne ODI,1069483-80,20130619,UW,N/A
ATAPL-67612-00081,Teledyne ODI,1069483-81,20130626,UW,N/A
ATAPL-67612-00082,Teledyne ODI,1069483-82,20130619,UW,N/A
ATAPL-67612-00083,Teledyne ODI,1069483-83,20130619,UW,N/A
ATAPL-67612-00084,Teledyne ODI,1069483-84,20130626,UW,N/A
ATAPL-67612-00085,Teledyne ODI,1069483-85,20130626,UW,N/A
ATAPL-67612-00086,Teledyne ODI,1069483-86,20130626,UW,N/A
ATAPL-67612-00087,Teledyne ODI,1069483-87,20130626,UW,N/A
ATAPL-67612-00088,Teledyne ODI,1069483-88,20130626,UW,N/A
ATAPL-67612-00089,Teledyne ODI,1069483-89,20130903,UW,N/A
ATAPL-67612-00090,Teledyne ODI,1069483-90,20130903,UW,N/A
ATAPL-67612-00091,Teledyne ODI,1069483-91,20130903,UW,N/A
ATAPL-67612-00092,Teledyne ODI,1069483-92,20130903,UW,N/A
ATAPL-67612-00093,Teledyne ODI,1069483-93,20130903,UW,N/A
ATAPL-67612-00094,Teledyne ODI,1069483-94,20130903,UW,N/A
ATAPL-67612-00095,Teledyne ODI,1069483-95,20130903,UW,N/A
ATAPL-67612-00096,Teledyne ODI,1069483-96,20130903,UW,N/A
ATAPL-67612-00097,Teledyne ODI,1069483-97,20130903,UW,N/A
ATAPL-67612-00098,Teledyne ODI,1069483-98,20130903,UW,N/A
ATAPL-67612-00099,Teledyne ODI,1069483-99,20130903,UW,N/A
ATAPL-67612-00100,Teledyne ODI,1069483-100,20130903,UW,N/A
ATAPL-67612-00101,Teledyne ODI,1069483-101,20130903,UW,N/A
ATAPL-67612-00102,Teledyne ODI,1069483-102,20130903,UW,N/A
ATAPL-67612-00103,Teledyne ODI,1069483-103,20130903,UW,N/A
ATAPL-67612-00104,Teledyne ODI,1069483-104,20130903,UW,N/A
ATAPL-67612-00105,Teledyne ODI,1069483-105,20130903,UW,N/A
ATAPL-67612-00106,Teledyne ODI,1069483-106,20130903,UW,N/A
ATAPL-67612-00107,Teledyne ODI,1069483-107,20130909,UW,N/A
ATAPL-67612-00108,Teledyne ODI,1069483-108,20130909,UW,N/A
ATAPL-67612-00109,Teledyne ODI,1069483-109,20130909,UW,N/A
ATAPL-67612-00110,Teledyne ODI,1069483-110,20130909,UW,N/A
ATAPL-67612-00111,,,,,
ATAPL-67612-00112,,,,,
ATAPL-67612-00113,Teledyne ODI,1069483-113,20140828,UW,N/A
ATAPL-67612-00114,Teledyne ODI,1069483-114,20140711,UW,N/A
ATAPL-67612-00115,Teledyne ODI,1069483-115,20140711,UW,N/A
ATAPL-67612-00116,Teledyne ODI,1069483-116,20140711,UW,N/A
ATAPL-67612-00117,Teledyne ODI,1069483-117,20140722,UW,N/A
ATAPL-67612-00118,Teledyne ODI,1069483-118,20140722,UW,N/A
ATAPL-67612-00119,Teledyne ODI,1069483-119,20140711,UW,N/A
ATAPL-67612-00120,Teledyne ODI,1069483-120,20140711,UW,N/A
ATAPL-67612-00121,Teledyne ODI,1069483-121,20140722,UW,N/A
ATAPL-67612-00122,Teledyne ODI,1069483-122,20140711,UW,N/A
ATAPL-67612-00123,Teledyne ODI,1069483-123,20150605,UW,N/A
ATAPL-67612-00124,Teledyne ODI,1069483-124,20140725,UW,N/A
ATAPL-67612-00125,Teledyne ODI,1069483-125,20150610,UW,N/A
ATAPL-67612-00126,Teledyne ODI,1069483-126,20150407,UW,N/A
ATAPL-67612-00127,Teledyne ODI,1069483-127,20150407,UW,N/A
ATAPL-67612-00128,Teledyne ODI,1069483-128,20140828,UW,N/A
ATAPL-67612-00129,Teledyne ODI,1069483-129,20140828,UW,N/A
ATAPL-67612-00130,Teledyne ODI,1069483-130,20140828,UW,N/A
ATAPL-67612-00131,Teledyne ODI,1069483-131,20150701,UW,N/A
ATAPL-67613-00001,Teledyne ODI,1069484-1,20130227,UW,N/A
ATAPL-67613-00002,Teledyne ODI,1069484-2,20130227,UW,N/A
ATAPL-67614-00001,MCLANE,12881-01,20120914,UW,N/A
ATAPL-67614-00002,MCLANE,12881-02,20120914,UW,N/A
ATAPL-67614-00003,MCLANE,13003-02,20130402,UW,N/A
ATAPL-67627-00001,SEA-BIRD ELECTRONICS,16P66805-6943,20111230,UW,N/A
ATAPL-67627-00002,SEA-BIRD ELECTRONICS,16P71179-7234,20121210,UW,N/A
ATAPL-67627-00003,SEA-BIRD ELECTRONICS,16-50031,20140512,UW,N/A
ATAPL-67627-00004,SEA-BIRD ELECTRONICS,16-50119,20150511,UW,N/A
ATAPL-67627-00005,SEA-BIRD ELECTRONICS,16P-50128,20150529,UW,N/A
ATAPL-67639-00001,SEA-BIRD ELECTRONICS,5463757-0012,20120306,UW,N/A
ATAPL-67639-00002,SEA-BIRD ELECTRONICS,5471540-0028,20130102,UW,1303072
ATAPL-67639-00003,SEA-BIRD ELECTRONICS,5471540-0029,20130102,UW,1303060
ATAPL-67639-00004,SEA-BIRD ELECTRONICS,5471540-0030,20130102,UW,1306556
ATAPL-67653-00001,"MARV LILLEY LAB, UW",1,,UW,N/A
ATAPL-67653-00002,"MARV LILLEY LAB, UW",2,,UW,N/A
ATAPL-67653-00003,"MARV LILLEY LAB, UW",3,,UW,N/A
ATAPL-67693-00001,PAROSCIENTIFIC,121184,20120223,UW,N/A
ATAPL-67693-00002,PAROSCIENTIFIC,120785,20120223,UW,N/A
ATAPL-67693-00003,PAROSCIENTIFIC,120788,20120223,UW,N/A
ATAPL-67693-00004,PAROSCIENTIFIC,120798,20120223,UW,N/A
ATAPL-67694-00001,NOAA-PMEL,3,,UW,N/A
ATAPL-67694-00002,NOAA-PMEL,4,,UW,N/A
ATAPL-67694-00003,NOAA-PMEL,5,,UW,N/A
ATAPL-67694-00004,NOAA-PMEL,7,,UW,N/A
ATAPL-67696-00001,APPLIED GEOMECHANICS,9651,20120113,UW,N/A
ATAPL-67696-00002,APPLIED GEOMECHANICS,9652,20120113,UW,N/A
ATAPL-67696-00003,APPLIED GEOMECHANICS,9655,20120113,UW,N/A
ATAPL-67696-00004,APPLIED GEOMECHANICS,9656,20120113,UW,N/A
ATAPL-67696-00005,APPLIED GEOMECHANICS,9676,20121107,UW,N/A
ATAPL-67708-00001,1,1068055,,A,UW
ATAPL-67708-00002,1,1068055,,A,UW
ATAPL-67708-00003,1,1068055,,A,UW
ATAPL-67708-00004,1,1068055,,A,UW
ATAPL-67708-00005,1,1068055,,A,UW
ATAPL-67708-00006,1,1068055,,A,UW
ATAPL-67708-00007,1,1068055,,A,UW
ATAPL-67708-00008,1,1068055,,A,UW
ATAPL-67708-00009,1,1068055,,A,UW
ATAPL-67708-00010,1,1068055,,A,UW
ATAPL-67708-00011,1,1068055,,A,UW
ATAPL-67708-00012,1,1068055,,A,UW
ATAPL-67708-00013,1,1068055,,A,UW
ATAPL-67708-00014,1,1068055,,A,UW
ATAPL-67708-00015,1,1068055,,A,UW
ATAPL-67708-00016,1,1068055,,A,UW
ATAPL-67708-00017,1,1068055,,A,UW
ATAPL-67708-00018,1,1068055,,A,UW
ATAPL-67708-00019,1,1068055,,A,UW
ATAPL-67708-00020,1,1068055,,A,UW
ATAPL-67708-00021,1,1068055,,A,UW
ATAPL-67708-00022,1,1068055,,A,UW
ATAPL-67708-00023,1,1068055,,A,UW
ATAPL-67708-00024,1,1068055,,A,UW
ATAPL-67708-00025,1,1068055,,A,UW
ATAPL-67708-00026,1,1068055,,A,UW
ATAPL-67708-00027,1,1068055,,A,UW
ATAPL-67708-00028,1,1068055,,A,UW
ATAPL-67708-00029,1,1068055,,A,UW
ATAPL-67708-00030,1,1068055,,A,UW
ATAPL-67708-00031,1,1068055,,A,UW
ATAPL-67708-00032,1,1068055,,A,UW
ATAPL-67708-00033,1,1068055,,A,UW
ATAPL-67708-00034,1,1068055,,A,UW
ATAPL-67708-00035,1,1068055,,A,UW
ATAPL-67708-00036,1,1068055,,A,UW
ATAPL-67708-00037,1,1068055,,A,UW
ATAPL-67708-00038,1,1068055,,A,UW
ATAPL-67708-00039,1,1068055,,A,UW
ATAPL-67708-00040,1,1068055,,A,UW
ATAPL-67709-00001,Teledyne ODI,1063054-22,20120229,UW,N/A
ATAPL-67709-00002,Teledyne ODI,1063054-23,20120305,UW,N/A
ATAPL-67709-00003,Teledyne ODI,1063054-24,20120313,UW,N/A
ATAPL-67709-00004,Teledyne ODI,1063054-25,20120313,UW,N/A
ATAPL-67709-00005,Teledyne ODI,1063054-26,20120315,UW,N/A
ATAPL-67709-00006,Teledyne ODI,1063054-27,20120316,UW,N/A
ATAPL-67709-00007,Teledyne ODI,1063054-46,20121219,UW,N/A
ATAPL-67709-00008,Teledyne ODI,1063054-42,20121219,UW,N/A
ATAPL-67709-00009,Teledyne ODI,1063054-41,20121219,UW,N/A
ATAPL-67709-00010,Teledyne ODI,1063054-38,20121219,UW,N/A
ATAPL-67709-00011,Teledyne ODI,1063054-34,20121219,UW,N/A
ATAPL-67709-00012,Teledyne ODI,1063054-30,20121220,UW,N/A
ATAPL-67709-00013,Teledyne ODI,1063054-33,20121220,UW,N/A
ATAPL-67709-00014,Teledyne ODI,1063054-31,20121220,UW,N/A
ATAPL-67709-00015,Teledyne ODI,1063054-29,20121220,UW,N/A
ATAPL-67709-00016,Teledyne ODI,1063054-28,20121220,UW,N/A
ATAPL-67709-00017,Teledyne ODI,1063054-32,20121220,UW,N/A
ATAPL-67709-00018,Teledyne ODI,1063054-36,20121221,UW,N/A
ATAPL-67709-00019,Teledyne ODI,1063054-40,20121221,UW,N/A
ATAPL-67709-00020,Teledyne ODI,1063054-37,20121221,UW,N/A
ATAPL-67709-00021,Teledyne ODI,1063054-35,20121221,UW,N/A
ATAPL-67709-00022,Teledyne ODI,1063054-39,20121221,UW,N/A
ATAPL-67709-00023,Teledyne ODI,1063054-43,20121224,UW,N/A
ATAPL-67709-00024,Teledyne ODI,1063054-45,20121224,UW,N/A
ATAPL-67709-00025,Teledyne ODI,1063054-44,20121224,UW,N/A
ATAPL-67709-00026,Teledyne ODI,1063054-47,20140709,UW,N/A
ATAPL-67709-00027,Teledyne ODI,1063054-48,20140709,UW,N/A
ATAPL-67709-00028,Teledyne ODI,1063054-49,20140709,UW,N/A
ATAPL-67709-00029,Teledyne ODI,1063054-50,20140709,UW,N/A
ATAPL-67709-10001,Teledyne ODI,1077722-1,20140407,UW,N/A
ATAPL-67709-10002,Teledyne ODI,1077722-2,20140407,UW,N/A
ATAPL-67710-00001, splice canister,Teledyne ODI,100%,,HH:3F301A:SIANI
ATAPL-67710-00002, splice canister,Teledyne ODI,100%,,BH:1F123:TILLEY
ATAPL-67711-00001,Teledyne ODI,1068058-1,20120315,UW,N/A
ATAPL-67711-00002,Teledyne ODI,1068058-2,20120315,UW,N/A
ATAPL-67711-00003,Teledyne ODI,1068058-3,20120316,UW,N/A
ATAPL-67711-00004,Teledyne ODI,1068058-4,20120327,UW,N/A
ATAPL-67711-00005,Teledyne ODI,1068058-5,20120315,UW,N/A
ATAPL-67711-00006,Teledyne ODI,1068058-6,20120315,UW,N/A
ATAPL-67711-00007,Teledyne ODI,1068058-7,20120316,UW,N/A
ATAPL-67711-00008,Teledyne ODI,1068058-8,20120316,UW,N/A
ATAPL-67711-00009,Teledyne ODI,1068058-9,20120319,UW,N/A
ATAPL-67711-00010,Teledyne ODI,1068058-10,20120319,UW,N/A
ATAPL-67711-00011,Teledyne ODI,1068058-11,20120327,UW,N/A
ATAPL-67711-00012,Teledyne ODI,1068058-12,20120327,UW,N/A
ATAPL-67711-00013,Teledyne ODI,1068058-13,20120327,UW,N/A
ATAPL-67711-00014,Teledyne ODI,1068058-14,20120327,UW,N/A
ATAPL-67711-00015,Teledyne ODI,1068058-15,20120328,UW,N/A
ATAPL-67711-00016,Teledyne ODI,1068058-16,20120328,UW,N/A
ATAPL-67711-00017,Teledyne ODI,1068058-17,20120328,UW,N/A
ATAPL-67711-00018,Teledyne ODI,1068058-18,20120330,UW,N/A
ATAPL-67711-00019,Teledyne ODI,1068058-19,20120330,UW,N/A
ATAPL-67711-00020,Teledyne ODI,1068058-20,20120330,UW,N/A
ATAPL-67711-00021,Teledyne ODI,1068058-21,20120330,UW,N/A
ATAPL-67711-00022,Teledyne ODI,1068058-22,20120402,UW,N/A
ATAPL-67711-00023,Teledyne ODI,1068058-23,20120402,UW,N/A
ATAPL-67711-00024,Teledyne ODI,1068058-24,20120402,UW,N/A
ATAPL-67711-00025,Teledyne ODI,1068058-25,20120402,UW,N/A
ATAPL-67711-00026,Teledyne ODI,1068058-26,20130401,UW,N/A
ATAPL-67711-00027,Teledyne ODI,1068058-27,20130401,UW,N/A
ATAPL-67711-00028,Teledyne ODI,1068058-28,20130401,UW,N/A
ATAPL-67711-00029,Teledyne ODI,1068058-29,20130401,UW,N/A
ATAPL-67711-00030,Teledyne ODI,1068058-30,20130607,UW,N/A
ATAPL-67711-00031,Teledyne ODI,1068058-31,20130607,UW,N/A
ATAPL-67711-00032,Teledyne ODI,1068058-32,20130607,UW,N/A
ATAPL-67711-00033,Teledyne ODI,1068058-33,20130607,UW,N/A
ATAPL-67711-00034,Teledyne ODI,1068058-34,20130607,UW,N/A
ATAPL-67711-00035,Teledyne ODI,1068058-35,20130607,UW,N/A
ATAPL-67711-00036,Teledyne ODI,1068058-36,20130607,UW,N/A
ATAPL-67711-00037,,,,,
ATAPL-67711-00038,Teledyne ODI,1068058-38,20140509,UW,N/A
ATAPL-67711-00039,Teledyne ODI,1068058-39,20140512,UW,N/A
ATAPL-67711-00040,Teledyne ODI,1068058-40,20141112,UW,N/A
ATAPL-67711-00041,Teledyne ODI,1068058-41,20140820,UW,N/A
ATAPL-67711-00042,Teledyne ODI,1068058-42,20140820,UW,N/A
ATAPL-67711-00043,Teledyne ODI,1068058-43,20140820,UW,N/A
ATAPL-67711-00044,Teledyne ODI,1068058-44,20140820,UW,N/A
ATAPL-67711-00045,Teledyne ODI,1068058-45,20140820,UW,N/A
ATAPL-67712-00001,,,,,
ATAPL-67712-00002,,,,,
ATAPL-67712-00003,,,,,
ATAPL-67712-00004,,,,,
ATAPL-67712-00005,,,,,
ATAPL-67712-00006,,,,,
ATAPL-67712-00007,,,,,
ATAPL-67712-00008,,,,,
ATAPL-67712-00009,,,,,
ATAPL-67712-00010,,,,,
ATAPL-67712-00011,,,,,
ATAPL-67712-00012,,,,,
ATAPL-67712-00013,,,,,
ATAPL-67712-00014,,,,,
ATAPL-67712-00015,,,,,
ATAPL-67712-00016,,,,,
ATAPL-67712-00017,,,,,
ATAPL-67712-00018,,,,,
ATAPL-67712-00019,,,,,
ATAPL-67712-00020,,,,,
ATAPL-67712-00021,,,,,
ATAPL-67712-00022,,,,,
ATAPL-67712-00023,,,,,
ATAPL-67712-00024,,,,,
ATAPL-67712-00025,,,,,
ATAPL-67712-00026,,,,,
ATAPL-67712-00027,,,,,
ATAPL-67712-00028,,,,,
ATAPL-67712-00029,,,,,
ATAPL-67712-00030,,,,,
ATAPL-67712-00031,,,,,
ATAPL-67712-00032,,,,,
ATAPL-67712-00033,,,,,
ATAPL-67712-00034,,,,,
ATAPL-67712-00035,,,,,
ATAPL-67712-00036,,,,,
ATAPL-67712-00037,,,,,
ATAPL-67712-00038,,,,,
ATAPL-67712-00039,,,,,
ATAPL-67712-00040,,,,,
ATAPL-67712-00041,,,,,
ATAPL-67712-00042,,,,,
ATAPL-67712-00043,,,,,
ATAPL-67712-00044,,,,,
ATAPL-67712-00045,Teledyne ODI,1066212-45,20140822,UW,N/A
ATAPL-67712-00046,Teledyne ODI,1066212-46,20140822,UW,N/A
ATAPL-67712-00047,Teledyne ODI,1066212-47,20140825,UW,N/A
ATAPL-67713-00001,Teledyne ODI,1061414-11,20120402,UW,N/A
ATAPL-67713-00002,Teledyne ODI,1061414-12,20120806,UW,N/A
ATAPL-67713-00003,Teledyne ODI,1061414-13,20120806,UW,N/A
ATAPL-67714-00001,Teledyne ODI,1061415-6,20120229,UW,N/A
ATAPL-67714-00002,Teledyne ODI,1061415-7,20120824,UW,N/A
ATAPL-67715-00001,Teledyne ODI,1068059-1,20120319,UW,N/A
ATAPL-67715-00002,Teledyne ODI,1068059-2,20120319,UW,N/A
ATAPL-67732-00001,NOAA/PMEL,,N/A,UW,N/A
ATAPL-67732-00002,NOAA/PMEL,,N/A,UW,N/A
ATAPL-67732-00003,,,,,
ATAPL-67732-00004,PMEL,,,UW,N/A
ATAPL-67732-00005,PMEL,,,UW,N/A
ATAPL-67732-00006,PMEL,,20130615,UW,N/A
ATAPL-67941-00001,APL/UW,1,20140801,UW,N/A
ATAPL-67941-00002,APL/UW,2,20140818,UW,N/A
ATAPL-67941-00003,APL/UW,3,20140818,UW,N/A
ATAPL-67961-00001,MOOG,18009612,20120517,UW,N/A
ATAPL-67973-00001,Dell,7JXZMS1,20120426,UW,N/A
ATAPL-67974-00001,AMETEK,1221A04918,20120605,UW,N/A
ATAPL-67977-00001,SEA-BIRD ELECTRONICS,5273520-0120,20130701,UW,N/A
ATAPL-67977-00002,SEA-BIRD ELECTRONICS,5277187-0137,20140128,UW,N/A
ATAPL-67977-00003,SEA-BIRD ELECTRONICS,5277833-0139,20140409,UW,N/A
ATAPL-67977-00004,SEA-BIRD ELECTRONICS,52-0144,20141222,UW,N/A
ATAPL-67977-00005,SEA-BIRD ELECTRONICS,52-0145,20141222,UW,N/A
ATAPL-67977-00006,SEA-BIRD ELECTRONICS,52-0146,20141222,UW,N/A
ATAPL-67979-00001,NOBSKA,10306,20120710,UW,N/A
ATAPL-67979-00002,NOBSKA,10311,20130426,UW,N/A
ATAPL-67979-00003,NOBSKA,10312,20130426,UW,N/A
ATAPL-67979-00004,NOBSKA,10313,20130426,UW,N/A
ATAPL-67979-00005,NOBSKA,10314,20130426,UW,N/A
ATAPL-68020-00001,SATLANTIC,234,20120829,UW,N/A
ATAPL-68020-00002,SATLANTIC,379,20131127,UW,N/A
ATAPL-68020-00003,SATLANTIC,380,20131127,UW,N/A
ATAPL-68020-00004,SATLANTIC,429,20140514,UW,N/A
ATAPL-68020-00005,,,,,
ATAPL-68020-00006,SATLANTIC,617,20150515,UW,N/A
ATAPL-68020-00007,SATLANTIC,618,20150515,UW,N/A
ATAPL-68021-00001,Deep Water Bouyancy,1,20140819,UW,N/A
ATAPL-68021-00002,Deep Water Bouyancy,2,20140827,UW,N/A
ATAPL-68021-00003,Deep Water Bouyancy,3,20140827,UW,N/A
ATAPL-68030-10001,Teledyne ODI,1073307-1,20131007,UW,N/A
ATAPL-68030-10002,Teledyne ODI,1073307-2,20131007,UW,N/A
ATAPL-68030-10003,Teledyne ODI,1073307-3,20131007,UW,N/A
ATAPL-68030-10004,Teledyne ODI,1073307-4,20131007,UW,N/A
ATAPL-68030-10005,Teledyne ODI,1073307-5,20131007,UW,N/A
ATAPL-68030-10006,Teledyne ODI,1073307-6,20150728,UW,N/A
ATAPL-68030-10007,Teledyne ODI,1073307-7,20150728,UW,N/A
ATAPL-68030-20001,Teledyne ODI,1073306-1,20130605,UW,N/A
ATAPL-68030-20002,Teledyne ODI,1073306-2,20130605,UW,N/A
ATAPL-68030-20003,Teledyne ODI,1073306-3,20130723,UW,N/A
ATAPL-68030-20004,Teledyne ODI,1073306-4,20131007,UW,N/A
ATAPL-68030-20005,Teledyne ODI,1073306-5,20131007,UW,N/A
ATAPL-68030-20006,Teledyne ODI,1073306-6,20131007,UW,N/A
ATAPL-68030-20007,,,,,
ATAPL-68030-20008,,,,,
ATAPL-68030-20009,Teledyne ODI,1073306-9,20150729,UW,N/A
ATAPL-68030-20010,Teledyne ODI,1073306-10,20150729,UW,N/A
ATAPL-68073-00001,TELEDYNE RDI,18471,20120919,UW,N/A
ATAPL-68073-00002,TELEDYNE RDI,18813,20130201,UW,N/A
ATAPL-68073-00003,TELEDYNE RDI,19224,20130201,UW,N/A
ATAPL-68073-00004,TELEDYNE RDI,23442,20150529,UW,N/A
ATAPL-68073-00005,TELEDYNE RDI,23443,20150529,UW,N/A
ATAPL-68836-00001,APL/UW,1,20130501,UW,N/A
ATAPL-68836-00002,APL/UW,4815-68836,20130501,UW,N/A
ATAPL-68836-00003,APL/UW,4815-68836,20130501,UW,N/A
ATAPL-68836-00004,APL/UW,4815-68836,20141215,UW,N/A
ATAPL-68836-00005,APL/UW,4815-68836,20141215,UW,N/A
ATAPL-68836-00006,APL/UW,4815-68836,20141215,UW,N/A
ATAPL-68862-00001,Deep Water Bouyancy,1,20130610,UW,N/A
ATAPL-68862-00002,Deep Water Bouyancy,2,20140819,UW,N/A
ATAPL-68862-00003,Deep Water Bouyancy,3,20140827,UW,N/A
ATAPL-68862-00004,Deep Water Bouyancy,4,20150504,UW,N/A
ATAPL-68862-00005,Deep Water Bouyancy,5,20150504,UW,N/A
ATAPL-68862-00006,Deep Water Bouyancy,6,20150504,UW,N/A
ATAPL-68865-00001,Deep Water Bouyancy,1,20130610,UW,N/A
ATAPL-68865-00002,Deep Water Bouyancy,2,20140819,UW,N/A
ATAPL-68865-00003,Deep Water Bouyancy,3,20140827,UW,N/A
ATAPL-68865-00004,Deep Water Bouyancy,4,20150504,UW,N/A
ATAPL-68865-00005,Deep Water Bouyancy,5,20150504,UW,N/A
ATAPL-68865-00006,Deep Water Bouyancy,6,20150504,UW,N/A
ATAPL-68866-00001,Deep Water Bouyancy,1,20130610,UW,N/A
ATAPL-68866-00002,Deep Water Bouyancy,2,20140819,UW,N/A
ATAPL-68866-00003,Deep Water Bouyancy,3,20140827,UW,N/A
ATAPL-68866-00004,Deep Water Bouyancy,4,20150504,UW,N/A
ATAPL-68866-00005,Deep Water Bouyancy,5,20150504,UW,N/A
ATAPL-68866-00006,Deep Water Bouyancy,6,20150504,UW,N/A
ATAPL-68871-00001,APL/UW,1,20130219,UW,N/A
